GeneSymbol,V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,SpeciesPrefix,LGroup,GeneLabel
aidB_1,-0.17552,0.040411,-0.114892,0.152177,-0.004027,0.075999,-0.127389,0.038542,-0.09364,-0.101177,-0.08559,0.002639,-0.13463,0.008767,0.074202,-0.023138,-0.090374,-0.078799,-0.019173,0.046234,0.095481,-0.094117,0.007401,-0.071676,-0.014962,0.061349,-0.065219,0.030656,0.075741,0.035102,-0.120776,0.026834,-0.092558,0.020774,0.091087,-0.11619,0.10434,-0.1019,-0.000806,-0.055069,-0.099499,-0.007956,0.037642,0.011608,0.157871,-0.07728,-0.132711,0.022512,-0.026921,-0.101274,-0.069761,0.013259,0.020769,0.022106,0.036367,0.01987,0.047587,0.08965,-0.122795,-0.033934,-0.015723,-0.041971,-0.026994,0.013837,-0.079528,0.044215,0.133036,-0.039578,0.18481,0.119881,0.018049,-0.059724,-0.058494,0.010956,-0.029856,0.033551,0.094999,0.042153,0.082811,0.131708,-0.100544,0.049548,-0.002335,0.054224,0.045513,0.039727,0.003903,0.037261,0.00799,0.007258,0.027174,-0.07431,0.143891,0.161037,-0.189435,-0.117682,0.070622,-0.060288,-0.126465,0.003399,-0.020251,0.065212,-0.058604,0.116023,0.020863,-0.032472,-0.011724,0.083731,-0.021155,0.004596,-0.005838,0.007745,-0.078201,-0.059553,0.142983,-0.052943,-0.011361,0.138213,-0.042404,0.103315,-0.095243,0.030887,0.112793,0.118266,0.018918,0.132578,0.105431,0.127926,MY,1,0
ansP1,-0.142361,0.162388,-0.034824,0.113935,0.04165,-0.052362,0.116055,-0.045677,0.15343,-0.116031,0.031104,-0.137678,-0.057387,-0.004783,-0.049575,-0.177016,-0.159475,-0.103032,0.036985,0.0119,-0.034833,0.163492,-0.140247,0.031912,0.117989,-0.057413,0.035418,0.044588,0.047485,-0.148316,0.133216,0.085577,0.07083,0.171727,0.016497,0.001302,-0.001472,0.086147,0.10861,0.160645,-0.0203,-0.190829,-0.069386,-0.060335,0.098277,-0.024696,0.08933,-0.07848,-0.080038,0.071587,-0.085957,-0.067456,0.061424,0.042397,0.122579,0.151102,-0.048515,0.025546,-0.018046,-0.027026,-0.126841,0.158,-0.063338,-0.064971,-0.020978,0.083674,-0.026724,0.025377,0.082019,-0.061821,-0.154361,0.07177,-0.05955,0.099273,-0.010782,-0.070004,0.109304,0.153608,-0.072834,-0.037235,-0.114201,-0.069658,0.050195,-0.112925,-0.057388,-0.065281,-0.092078,0.037646,-0.025995,0.093539,-0.18903,0.028304,-0.155112,0.010929,-0.07785,0.057094,0.000149,0.04786,-0.077651,-0.042356,-0.027501,-0.12199,-0.1131,0.026714,0.032132,-0.138093,-0.054081,-0.013035,-0.0162,-0.072458,0.014264,0.043084,0.074128,0.013153,-0.033631,0.01697,0.132526,0.150125,-0.083594,-0.037132,-0.003621,0.010596,-0.001898,-0.031671,0.063335,0.170336,-0.151436,0.112665,MY,0,0
amiD_1,-0.049271,0.042035,0.001282,-0.007676,-0.148005,0.073174,0.036352,0.022709,0.022188,0.068036,-0.135905,-0.001675,0.145793,0.10037,0.032964,-0.086316,0.039157,0.049853,0.050566,-0.157717,0.071817,0.059019,0.085204,0.0443,0.095756,0.048051,0.043467,-0.022291,0.060824,-0.100344,0.054276,-0.115741,0.059396,-0.120727,-0.107113,0.090117,-0.003642,-0.011857,0.04757,-0.139904,0.055482,-0.098754,-0.016923,-0.039164,-0.102473,-0.134053,0.06718,-0.018793,0.07266,0.045102,0.104612,0.02097,0.043648,-0.139427,0.107453,0.063601,0.050175,-0.16359,-0.176708,0.13373,0.017318,0.028221,0.082657,0.017211,-0.136142,-0.010504,0.08686,0.115871,0.027246,0.076581,0.070006,-0.040003,0.03213,-0.034909,0.036383,0.056041,0.000545,0.07383,-0.154106,0.037941,0.136434,0.06872,-0.181448,-0.152539,0.016463,0.011024,0.096174,-0.09067,0.122047,-0.064302,-0.05947,-0.081884,0.107862,-0.035546,-0.105099,-0.083519,0.092851,0.007843,0.034949,-0.035237,0.028199,0.052063,0.161564,0.021554,0.01814,-0.037534,-0.0143,0.007142,0.080989,-0.013561,-0.05907,-0.051436,0.004644,-0.01841,0.094334,-0.035022,-0.110752,-0.093683,0.005879,-0.090279,-0.16121,-0.146724,0.103494,0.00757,-0.034103,0.055516,-0.042502,-0.117044,MY,1,0
bacC_1,-0.178914,-0.000791,0.141208,0.187385,-0.024322,0.015005,0.126783,-0.009551,-0.045004,-0.044625,0.022694,0.007129,0.086293,-0.039383,-0.015115,0.076119,0.082604,0.037606,-0.1568,0.087723,0.033011,0.029193,-0.056374,0.146191,-0.0496,0.050924,-0.039967,-0.037372,-0.041967,-0.04037,-0.071404,-0.013038,-0.125069,-0.076888,0.071058,-0.112578,-0.012422,0.067206,-0.045879,-0.023618,-0.027743,-0.085673,0.091805,0.135026,-0.151309,0.044228,-0.002227,0.033907,-0.09873,0.016003,0.096064,-0.000984,0.140374,0.13479,-0.02123,-0.058375,0.109018,-0.058685,-0.075574,-0.056597,0.019727,0.003305,0.083854,0.089302,0.095806,0.146867,0.145426,-0.054125,0.024963,-0.01674,0.013271,0.148187,0.123071,0.096053,0.027958,0.155514,0.073704,0.048334,-0.075061,-0.127808,-0.013226,-0.095085,0.188748,0.138946,-0.169809,0.029053,0.108428,-0.177479,-0.175391,0.04215,-0.180309,0.064186,0.105338,0.024369,0.006962,-0.121755,-0.027289,0.004781,0.014961,0.120084,0.071605,-0.037722,-0.043604,0.026771,-0.046466,-0.139157,-0.120276,-0.054185,-0.027352,0.114688,-0.050507,-0.078284,0.14117,-0.009545,0.081693,0.073044,0.110815,-0.128407,-0.103857,0.048303,0.052386,-0.00258,0.081762,0.0265,0.079066,-0.030739,-0.005824,-0.016433,MY,0,0
argO_2,-0.031027,-0.06448,-0.01056,0.028207,-0.04476,-0.062877,-0.098314,0.002179,0.044677,0.039823,-0.007999,-0.045721,-0.05534,0.036713,0.000688,0.034443,-0.04468,0.019406,-0.038443,-0.037649,0.148667,0.073822,0.097297,0.026651,0.074401,-0.104354,-0.056717,-0.024065,0.078219,-0.026344,0.127053,0.131809,0.090042,0.039516,-0.095887,-0.029767,0.113759,-0.025105,0.065425,-0.144392,0.041375,-0.143065,-0.033433,0.031393,0.064012,0.034248,0.000672,0.094156,-0.09891,0.095039,0.007238,0.01355,-0.120163,-0.058325,0.103457,0.097529,0.054557,-0.027491,-0.076497,-0.118193,-0.136806,0.055057,0.014827,-0.055269,0.005091,-0.035098,0.049705,-0.079094,0.027437,-0.100097,0.013237,0.008912,0.018929,-0.166208,-0.014899,-0.036493,-0.013854,0.142932,0.010599,-0.129917,-0.008354,0.016983,0.010181,-0.15955,0.155625,-0.013937,-0.049588,0.005205,0.03577,0.090388,-0.066538,0.006852,-0.004105,0.126845,0.002321,-0.015758,0.000337,-0.100308,-0.04436,0.094444,0.027006,-0.011662,0.188321,-0.022606,-0.125055,0.032756,-0.046292,-0.078432,0.026264,0.086028,0.039749,-0.070314,0.048759,0.060844,-0.164073,0.088523,-0.003025,0.088503,0.108814,-0.014843,-0.118917,-0.060491,0.022639,-0.123454,0.023922,-0.123957,0.121808,0.055977,MY,1,0
cbiX,-0.068503,0.0279,-0.068255,-0.063569,0.128931,0.134395,-0.025751,-0.055649,-0.026162,0.088861,0.076099,0.017558,-0.065504,0.183278,-0.070315,0.054389,-0.133782,-0.085693,-0.108533,0.020423,-0.113708,0.102057,-0.167326,0.030269,-0.155665,-0.021379,0.015802,0.095468,0.000546,-0.059009,-0.095422,0.068272,-0.058198,-0.089891,-0.108511,0.004007,-0.128014,-0.143367,-0.002067,0.091986,0.064642,0.011115,-0.158826,-0.044779,0.002529,0.048386,0.049287,0.017519,0.101119,-0.055576,0.018416,0.046686,0.096623,0.095645,-0.09233,0.038309,0.042093,0.016976,0.088048,0.093152,-0.070287,-0.069203,0.089802,-0.046266,-0.087983,-0.023605,0.111622,-0.033582,0.148328,-0.089589,-0.003681,0.071999,-0.009887,-0.007727,0.176145,-0.014382,-0.021285,-0.032834,-0.162369,-0.061311,0.131152,0.102768,-0.028075,0.022118,0.002952,-0.046341,-0.008894,0.068606,-0.151734,-0.024841,0.09543,0.02164,-0.044105,-0.163115,-0.054424,0.041516,0.087361,0.093215,0.082725,0.042811,0.007427,0.087262,-0.088727,-0.138398,-0.052997,-0.069966,0.014378,-0.190019,-0.02506,0.05635,0.178713,-0.02631,0.103987,-0.046411,-0.149423,0.062824,0.171837,-0.100355,-0.0717,-0.154516,0.122119,-0.151885,-0.11585,0.032886,-0.086374,-0.003838,0.005056,0.077978,MY,0,0
atsA_1,0.059569,-0.128974,0.055487,0.007753,-0.163385,-0.000309,-0.074131,0.070764,0.10616,-0.058661,-0.141936,-0.08484,-0.027014,0.023565,0.118623,-0.017773,0.069579,-0.009472,-0.058315,0.031002,-0.108211,0.021621,-0.074722,0.020349,0.006458,-0.133523,0.013277,-0.091431,-0.079096,-0.012031,-0.098277,-0.14018,-0.145253,-0.069903,-0.044174,-0.048931,-0.00947,0.102152,0.03332,0.062154,-0.082708,-0.140789,0.07421,-0.010842,-0.019586,-0.073857,-0.118065,0.120691,0.156808,-0.032705,-0.006397,-0.031129,-0.033641,0.103534,0.099142,-0.021033,0.035172,-0.136984,-0.013907,0.0774,-0.030458,0.160918,0.081579,0.10045,-0.155127,-0.127313,-0.137603,0.107177,-0.021862,0.142649,-0.007339,-0.062195,-0.088682,-0.019316,-0.148451,-0.013329,0.131558,-0.105545,0.02027,-0.019999,-0.059616,-0.050479,0.058224,-0.142182,0.028501,0.145424,0.022811,0.06077,-0.087035,0.13288,0.092749,0.092333,-0.044696,-0.119508,-0.097117,0.100823,-0.023933,0.019744,0.068224,0.01455,-0.028112,0.043266,-0.0535,-0.058206,-0.11269,0.001266,-0.004309,0.047357,0.04275,0.035941,-0.145305,-0.156351,0.056111,0.028794,-0.037166,0.036298,0.024436,-0.118546,0.014949,0.134427,0.125682,-0.086779,-0.086548,0.006028,-0.14556,-0.078071,-0.108119,0.106326,MY,1,0
cobIJ_1,-0.043245,0.122426,-0.045555,0.082732,0.105207,-0.081529,0.001595,0.024167,-0.033153,0.03812,0.00446,0.010803,0.018806,-0.02925,-0.152104,-0.022782,0.047631,0.141435,-0.015377,-0.026763,-0.025908,-0.147809,-0.064949,-0.072545,0.001207,-0.130599,0.075683,0.01749,-0.028925,-0.038343,0.081172,0.140206,0.115391,0.167027,-0.015432,-0.144799,-0.013913,-0.044914,0.03673,0.060707,-0.04043,-0.013312,0.020321,0.044287,0.107808,-0.077808,-0.143336,-0.094574,-0.072791,-0.006486,0.141063,-0.082256,0.040479,0.012269,0.126064,-0.098399,-0.007605,0.045651,0.070322,0.159721,0.079649,0.14723,0.016389,-0.074248,-0.044347,0.126183,0.000731,0.025758,0.137462,-0.129061,-0.0036,0.015249,0.010343,-0.092512,0.090084,0.041644,-0.086145,0.005051,0.065099,0.013625,-0.070157,-0.068724,0.163839,0.119628,0.033056,-0.068073,-0.032257,-0.104128,-0.055539,-0.002567,-0.099105,0.131184,0.075244,-0.185246,0.174408,0.147237,0.048243,0.108467,-0.010617,0.135599,-0.023383,0.167908,0.077904,-0.019524,-0.027001,-0.035652,-0.025119,-0.16128,-0.090262,-0.059569,-0.103909,-0.09646,0.141173,0.119517,-0.133436,0.007915,0.057498,0.03925,-0.031618,-0.150011,-0.078896,0.015595,-0.14497,-0.011162,-0.021086,-0.10909,-0.134713,0.154317,MY,0,0
cycB,-0.053016,0.157865,0.046227,-0.094834,-0.096387,-0.027607,-0.016409,-0.010766,-0.116005,0.01486,0.123298,0.143681,-0.110943,0.081178,-0.10886,0.066794,-0.186655,0.015245,-0.074984,-0.073189,0.016468,-0.138282,0.054446,-0.092019,0.024189,0.183237,0.039118,0.050158,-0.105866,0.113608,-0.078044,0.066699,0.112686,0.043899,0.045095,-0.054421,0.037747,0.125374,0.087728,-0.185661,0.011317,0.022222,0.085481,0.0753,-0.085052,-0.086195,0.159608,-0.016029,-0.024272,0.088121,0.024144,0.084756,0.140634,0.006245,0.122993,0.019149,-0.146616,-0.141921,0.045957,0.10495,-0.169732,-0.056523,-0.076476,-0.101081,-0.027126,-0.031298,0.078257,0.160417,-0.034401,0.037482,0.090088,-0.170826,-0.158809,-0.031893,0.025078,-0.058886,-0.017829,0.13184,-0.110415,-0.132231,0.122052,-0.011588,0.066901,-0.06578,-0.147857,-0.00975,0.017271,0.039907,0.091557,0.160285,0.060049,0.093498,-0.071628,-0.022069,-0.134978,0.001467,-0.029167,0.047353,0.068871,-0.078156,0.055803,0.055332,0.080765,0.032837,-0.068116,-0.04588,0.009919,-0.126515,0.028484,0.101038,0.056863,0.110529,0.025262,-0.06774,-0.120605,0.081639,0.039113,-0.085958,0.140016,0.142765,-0.071233,0.100605,0.097097,-0.038979,0.147372,-0.10854,0.048329,-0.079435,MY,1,0
ctpG,0.011305,-0.126517,-0.041345,-0.021674,-0.023872,-0.033451,-0.059242,-0.040962,0.037982,-0.057446,0.018849,0.115249,-0.086237,0.061454,-0.055889,0.015896,-0.097826,0.060957,0.110478,0.101676,-0.064833,-0.075448,0.082895,0.065881,0.11221,-0.006517,-0.129245,-0.038,-0.075533,0.103648,-0.182285,0.086078,0.001569,-0.00259,0.018273,-0.03591,0.05009,0.031087,-0.044996,0.16196,-0.02276,0.038116,0.190215,-0.140269,0.102584,-0.072897,0.160701,-0.042022,0.076367,-0.005274,-0.080284,-0.003057,-0.135565,0.034493,0.104418,0.02484,0.134834,-0.148397,-0.112994,-0.122514,-0.003636,-0.003822,0.064497,-0.121391,0.01507,-0.036522,-0.034364,-0.019252,0.062314,-0.067685,-0.064498,-0.05388,0.054942,-0.002756,-0.023248,-0.179529,0.05131,-0.039626,-0.124668,0.077156,0.157334,0.06711,0.02865,0.132485,-0.055389,0.058635,0.038881,-0.002625,0.081345,0.096214,0.055571,-0.016785,0.031407,-0.028166,0.013069,-0.036386,-0.159715,0.003907,0.071561,0.07079,0.043163,0.058715,-0.010925,-0.071836,0.11902,-0.005536,-0.042228,-0.035538,-0.107191,-0.03556,0.118499,0.178739,0.011547,0.021391,0.094588,0.086608,0.148512,-0.081596,0.036512,0.152896,-0.051038,0.080968,-0.098936,-0.040073,-0.004353,-0.004597,-0.05558,-0.071183,MY,0,0
dnaA,0.112135,0.040797,-0.026739,0.067325,0.121089,0.024293,-0.033946,0.031223,-0.105972,0.061363,0.122774,-0.114188,-0.073818,0.103575,0.109616,-0.092188,0.133745,0.084156,0.036955,-0.015857,0.022188,-0.03641,-0.090749,-0.006922,0.036705,-0.155304,0.045363,-0.026619,0.089881,-0.051008,-0.040075,-0.050606,0.058184,0.042335,0.089935,-0.056834,-0.121741,-0.091394,0.091582,0.060146,0.021193,-0.082421,-0.096604,-0.142023,0.056938,-0.028223,0.027185,-0.00961,0.038503,-0.071791,-0.137436,0.084714,-0.038974,-0.099196,0.022079,-0.074965,-0.120584,-0.036017,-0.025676,0.095515,-0.023368,-0.016364,-0.038359,-0.075269,-0.07992,0.068407,0.095072,-0.091591,-0.091303,0.041133,-0.154559,0.17681,0.054102,-0.051125,0.061147,0.119949,-0.003343,0.074993,0.097377,-0.0121,0.032004,0.15485,-0.094276,-0.082714,-0.040986,0.090356,0.025897,0.057978,0.105657,-0.121233,-0.051034,-0.003556,0.030079,0.021946,-0.152414,-0.041501,-0.122838,-0.125224,0.055319,0.136989,-0.087498,-0.003921,-0.114021,-0.054419,0.16144,-0.107867,-0.00726,0.038839,-0.04991,0.033823,-0.095417,0.150097,0.091739,0.118239,0.035353,0.065958,0.091373,0.118862,0.046864,-0.037975,0.001947,0.079641,-0.060906,0.019902,-0.092256,0.071686,-0.100867,0.111207,MY,1,0
cwsA,-0.097103,-0.004701,-0.055392,-0.073574,0.108706,-0.053189,-0.012946,-0.156063,-0.045694,0.005328,-0.003448,-0.121118,0.14728,0.017754,-0.053659,0.059184,0.046782,0.035421,0.028706,0.028831,-0.057183,0.006514,-0.08976,-0.096327,-0.005949,0.088633,0.02639,0.089272,-0.032895,0.077158,-0.141616,0.090899,-0.052494,-0.011456,0.10894,-0.007522,0.062526,0.159634,-0.021867,-0.036156,-0.059045,0.002768,-0.055029,-0.058295,0.017729,0.111145,0.156785,0.006213,-0.013521,0.059623,0.141398,-0.056384,0.138284,-0.067281,-0.060382,-0.035838,-0.001919,0.0346,0.092906,-0.02447,0.124684,-0.063788,-0.006163,0.035944,-0.059429,0.060799,0.101936,0.019369,-0.03967,0.017126,-0.042922,0.023654,0.0235,0.168655,-0.043442,-0.110525,0.028184,-0.121294,0.011805,-0.061975,0.030245,0.115661,-0.125975,0.054853,0.138026,0.028825,-0.016634,0.033185,0.022381,-0.129532,0.073207,0.054686,0.001899,-0.036836,-0.057477,0.058913,-0.087398,0.046199,-0.091058,-0.117768,-0.108385,-0.009711,0.039989,0.09207,0.04668,0.055661,0.085423,0.024659,-0.105696,0.162845,0.083136,0.061379,-0.056815,-0.061831,0.077736,0.034096,0.038596,-0.0564,-0.067501,-0.136635,0.076953,0.046599,-0.13132,-0.121042,0.055191,0.042081,-0.111004,0.000954,MY,0,0
embA,-0.07952,0.118581,-0.112645,0.027758,0.071981,-0.01668,-0.045757,0.039872,-0.101429,-0.148203,-0.152972,0.014671,0.165897,0.107094,0.013828,0.135281,-0.081858,0.152888,0.050523,-0.005104,-0.076066,0.0167,0.063269,-0.145386,0.019778,-0.026521,-0.09086,-0.045546,-0.008407,0.070428,-0.02543,-0.061369,-0.059604,0.052235,-0.01005,-0.10312,0.076304,0.060674,-0.12743,0.013164,0.016578,-0.064438,0.02961,-0.154199,0.049694,-0.129983,-0.024075,-0.083012,0.035062,-0.134879,0.003059,0.037904,-0.027815,-0.014935,-0.051919,0.087712,-0.053894,-0.065382,0.018884,-0.162408,0.075657,-0.13676,0.043387,0.086799,-0.182056,-0.125808,0.033542,0.00872,-0.000608,-0.067321,6E-05,0.060659,-0.1436,0.017329,-0.101186,0.109956,-0.11527,-0.040924,0.131727,0.058675,0.101887,0.045442,0.120675,-0.00152,0.060123,-0.016611,-0.056023,0.160767,-0.012173,-0.050025,0.007904,-0.021503,0.001734,0.024722,0.109827,0.123614,-0.049486,0.091209,-0.1046,0.04664,-0.058849,-0.109317,0.03896,0.037447,0.032512,-0.018879,-0.004571,0.002783,-0.007442,-0.088318,0.089871,0.054897,0.12169,0.075428,0.129895,0.062955,-0.102491,-0.094107,0.076181,0.019175,0.081794,-0.076999,0.170433,0.110576,0.096373,-0.035454,-0.049529,0.127517,MY,1,0
ddl,0.165688,-0.007221,0.064951,-0.03994,0.168967,0.011447,0.090237,-0.170386,-0.065923,0.161094,-0.006037,-0.071098,-0.039413,0.055708,-0.019604,-0.064074,0.115674,0.119762,0.068556,0.006112,-0.075715,0.062068,-0.001063,-0.083803,-0.034069,-0.003589,0.014246,0.079175,0.019787,0.146656,-0.027243,-0.041868,-0.050908,-0.055224,-0.007608,0.062021,0.091628,0.100583,-0.184563,-0.018458,0.133244,0.087894,-0.026975,0.089242,0.052485,0.151344,0.015823,-0.077847,0.022474,0.03072,-0.013895,-0.022475,-0.02854,0.076573,0.139629,0.112636,0.000571,0.118206,0.029857,0.049007,0.098156,0.125524,0.127731,-0.1031,-0.142928,-0.0956,-0.060304,0.032267,0.014347,0.16564,-0.017728,-0.074405,0.07841,0.09356,0.028484,-0.136598,-0.143049,-0.055897,0.061029,-0.136356,-0.008557,0.020294,0.135021,0.186212,0.106332,-0.120546,0.103237,-0.118106,-0.07127,0.0491,0.116262,0.03284,-0.150841,-0.053216,-0.01005,-0.035393,0.028092,-0.046359,-0.016669,-0.139433,-0.103234,0.109507,0.015534,0.07163,-0.10381,-0.041724,0.091743,0.13147,-0.08854,0.174963,-0.093314,-0.002264,0.066022,0.089639,0.050242,0.170343,-0.061231,-0.172616,0.02883,-0.026442,0.025047,-0.038859,0.055682,-0.068599,-0.174424,-0.009508,-0.080738,0.085758,MY,0,0
ermD,-0.068287,-0.106678,-0.058525,-0.017828,-0.179082,-0.092559,0.051116,0.059015,-0.057709,-0.175523,0.06028,0.063575,-0.063456,0.02241,0.141692,0.148002,0.019369,0.062475,0.004093,0.075359,0.014352,0.00032,0.047143,-0.03028,0.01433,0.150275,-0.065778,0.020833,0.09491,-0.117677,0.004974,-0.178538,-0.023076,0.023517,-0.034257,0.111374,-0.023607,0.116398,-0.060922,0.035754,0.085317,-0.050717,-0.102462,0.031947,0.168398,-0.056581,-0.070016,-0.002694,0.005587,0.04372,-0.000711,-0.023497,0.123321,-0.097083,0.047972,0.089449,0.017427,-0.028221,-0.12993,0.006526,0.100123,-0.066272,-0.020407,0.069048,0.043773,-0.163627,0.072518,-0.12499,0.004991,0.092415,-0.104955,0.004582,-0.053352,-0.113221,-0.114459,0.15996,-0.178777,0.127753,-0.135065,0.032797,0.113354,0.165912,-0.001413,-0.034896,0.031038,0.151324,-0.027895,0.051246,0.146639,-0.063815,0.042003,-0.108731,-0.062129,0.157439,-0.144154,-0.014213,0.016676,0.019505,-0.06602,0.081939,-0.083579,0.019982,-0.010236,0.033869,-0.014343,0.10592,0.02464,0.04647,0.054276,-0.040225,-0.062707,0.103303,-0.041376,-0.003021,0.028574,-0.025861,0.031406,0.155876,0.101901,-0.066188,-0.042373,0.006588,0.072963,0.016596,0.024082,0.028249,-0.044401,0.050099,MY,1,1
dprE2,-0.130606,-0.029569,-0.045896,0.003536,0.015801,-0.069311,0.046742,0.025524,-0.038698,-0.066294,-0.06462,0.087741,-0.0103,0.105032,-0.112129,-0.008538,0.013089,-0.126454,0.037351,0.00672,0.009095,0.000207,0.115297,0.178226,0.020313,0.105064,0.01306,0.057039,-0.072483,0.018572,0.094841,0.034536,0.058039,0.113262,0.138085,0.024329,-0.004355,0.097886,0.031401,-0.152653,-0.004288,-0.054659,0.143427,0.028158,0.027274,-0.085061,0.1545,-0.07547,-0.033939,-0.131696,-0.081572,-0.072553,-0.003668,-0.045655,0.027014,0.108874,-0.056265,-0.082404,-0.145939,-0.073129,0.111747,0.127592,-0.03846,-0.14344,-0.009979,0.058894,0.019194,-0.073322,0.121907,-0.107662,-0.011371,-0.12664,-0.058655,0.068362,-0.141492,0.012334,0.051635,-0.041274,0.064056,-0.008699,0.103744,-0.119753,-0.05646,-0.013486,0.014214,0.096064,-0.094115,-0.037973,0.003005,-0.155336,0.104523,-0.019206,-0.079034,-0.098428,0.17284,0.11909,0.066606,0.041516,0.113337,0.062196,-0.098022,-0.009784,0.003411,-0.000743,-0.016434,0.083082,0.105919,0.09033,-0.047876,0.093691,0.167097,-0.077794,-0.124122,-0.0553,0.08261,0.134925,-0.062031,-0.056082,-0.070263,-0.189786,0.065881,0.069914,0.009049,0.109775,0.011696,0.156787,-0.023807,-0.074128,MY,0,0
fusA,0.120505,0.082085,-0.171772,-0.054365,0.029407,0.021206,0.040304,0.127877,0.090839,0.016588,-0.037127,0.027612,-0.042341,0.093829,0.046583,-0.01821,-0.094442,0.052303,-0.128665,0.082916,-0.054356,0.011952,0.053754,-0.158329,-0.066303,-0.061979,0.014752,0.063534,0.017023,0.081567,0.017494,-0.172873,-0.0749,-0.030765,0.092553,0.013142,0.032412,-0.084688,-0.067519,-0.011944,-0.153228,0.002728,0.032202,-0.074672,0.157537,0.089818,-0.083121,-0.044804,0.01636,0.028955,-0.015398,-0.019103,-0.05074,-0.079513,-0.050258,0.055346,-0.039368,-0.024057,0.159764,0.06172,0.142029,0.027519,0.003537,0.115056,0.059739,0.013018,0.032476,-0.05095,0.058928,-0.026281,-0.052648,-0.013644,-0.042538,0.068091,-0.056718,-0.142153,-0.181271,0.099148,-0.029942,-0.075278,0.096613,-0.060336,-0.121793,0.023255,-0.02216,0.103417,-0.019209,-0.109085,0.014869,-0.006887,0.073116,-0.072954,-0.135237,0.144338,0.055625,-0.036371,-0.038474,0.106427,0.087664,-0.05166,0.087106,0.087911,0.04396,0.042554,0.062811,0.045164,0.127174,0.007829,-0.152803,0.023929,-0.096825,-0.052977,0.081869,-0.077272,-0.12938,0.036464,0.044456,-0.053337,0.080731,-0.10533,0.000258,-0.048941,-0.123531,0.001177,0.007504,-0.057401,-0.034356,-0.178543,MY,1,0
group_1076,-0.10625,-0.024892,-0.002347,0.032187,0.0004,-0.024846,0.0497,-0.041908,0.03659,0.101787,0.066693,-0.03481,-0.124118,0.099483,-0.130457,-0.10782,-0.07159,-0.096998,-0.017667,-0.053501,-0.070454,-0.067686,0.060622,-0.081812,0.165367,-0.069414,0.012533,0.123717,-0.03839,0.015068,0.108691,0.046171,-0.101977,-0.024941,-0.045783,-0.050516,-0.136884,0.140391,-0.054589,-0.034186,0.105966,0.122535,0.121994,0.0946,-0.022015,-0.116546,0.059321,-0.051862,0.116772,-0.031312,-0.135133,-0.009334,0.0064,0.058227,-0.100436,0.055101,-0.09393,-0.085679,0.049038,-0.039287,-0.145542,0.020009,-0.027481,0.016432,0.073372,-0.018939,0.025253,-0.025377,0.020591,0.069646,0.143658,0.093896,0.150654,0.002044,-0.05407,0.1458,0.106444,0.13325,-0.133568,-0.101445,0.005746,0.118009,-0.050112,0.049181,0.031396,-0.038639,-0.066255,-0.033014,-0.030727,0.117445,-0.003929,-0.013268,-0.120806,-0.016959,0.023191,-0.100775,-0.131797,0.033108,0.033892,-0.009327,0.038035,0.057429,0.03774,0.020633,0.088224,0.104961,0.0161,-0.00209,-0.059768,0.039985,-0.021432,-0.080309,-0.002001,-0.056685,0.058625,-0.137066,0.00318,-0.007373,-0.051431,0.047954,0.037623,0.004152,0.027816,-0.027822,-0.029623,-0.017213,-0.028935,-0.057421,MY,0,0
group_1019,-0.059431,0.053828,0.143115,0.114981,0.029364,-0.00104,0.018128,-0.033709,0.020056,0.091166,0.077111,-0.090935,0.047946,-0.096335,0.123857,0.108614,0.056792,-0.010862,0.056714,0.045894,0.02261,0.030439,-0.059243,-0.088683,0.05321,-0.119791,-0.134556,-0.131383,5.4E-05,0.004224,0.032734,-0.165944,-0.108919,-0.000918,-0.003771,-0.079976,0.002643,-0.030645,-0.104406,0.053792,0.094948,0.188863,-0.170163,-0.132888,0.064764,-0.101944,0.031849,0.035433,-0.037484,0.005074,0.071481,0.05273,0.02145,0.072986,0.02582,0.09939,0.043819,-0.030647,-0.128824,0.065221,-0.047244,0.176325,0.017206,0.031099,-0.027845,-0.122023,0.083971,0.042513,0.019832,-0.010344,-0.061669,0.056345,-0.027638,-0.171577,0.022463,0.036659,0.077697,0.03666,-0.086459,-0.032238,0.042644,0.049264,-0.003869,0.017062,-0.091017,0.001437,0.064619,-0.005282,-0.039712,0.139125,0.140385,-0.018541,0.082896,0.178143,-0.071671,-0.169708,-0.087024,-0.005844,-0.064941,-0.091902,-0.111284,0.106273,0.056967,0.092199,-0.019176,-0.015115,-0.023359,0.039287,0.167857,-0.108783,0.006588,-0.111101,-0.154585,0.063592,0.03186,-0.136154,0.028861,0.177939,0.032833,-0.012458,-0.139637,-0.164285,-0.034025,0.055062,0.051103,0.023952,-0.016217,-0.016935,MY,1,0
