GeneSymbol,V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,SpeciesPrefix,LGroup,GeneLabel
group_5671,0.182606,-0.233736,0.185243,-0.227659,0.104182,-0.158676,0.244698,-0.339515,0.061934,0.287484,-0.153016,0.185945,-0.114392,-0.222278,-0.118364,-0.325613,0.185623,0.210785,0.223509,-0.171211,0.178148,0.04653,-0.157484,-0.218214,-0.282037,0.254197,-0.166574,0.147776,-0.189234,-0.310184,-0.146658,0.25477,-0.304677,0.098166,-0.1299,-0.256319,-0.129782,0.164086,-0.325325,0.311504,0.182042,0.042134,-0.289558,0.306937,0.051986,0.051141,0.298895,0.251389,0.049452,0.278236,0.16135,0.103291,0.296262,-0.138694,0.157236,0.126764,0.229206,-0.192964,-0.291402,-0.117154,-0.221293,-0.259025,0.254225,-0.293293,-0.249665,-0.308007,0.082296,-0.256606,-0.043752,0.164506,0.235008,0.159815,0.15505,-0.204613,0.203427,-0.209877,0.184087,0.192196,0.236673,0.242215,-0.343518,0.249575,-0.169056,-0.101485,0.323585,0.204925,0.349758,0.118562,-0.151339,0.296148,-0.258952,0.333226,-0.190983,-0.273351,-0.146842,0.31748,0.350731,-0.146857,-0.145277,-0.207181,0.237648,0.176352,-0.163602,0.202923,-0.270189,0.276472,0.262773,-0.224786,-0.302919,0.213466,-0.141232,-0.179721,0.291384,0.136268,-0.118221,0.142885,-0.142264,-0.091114,0.160635,0.189957,0.20215,-0.17531,-0.194349,-0.230087,-0.054747,-0.105573,-0.22051,0.182528,KL,0,0
mipA,-0.078691,0.176613,-0.195935,0.130207,-0.168449,0.148828,-0.134786,0.336611,-0.233174,-0.35657,0.088248,-0.069376,0.301946,0.144284,0.245615,0.218044,-0.114768,-0.279931,-0.206309,0.193879,-0.067128,-0.313536,0.129019,0.333229,0.168498,-0.202573,0.216062,-0.385102,0.103767,0.23637,0.07361,-0.217879,0.198658,-0.162765,0.20881,0.174244,0.280688,-0.137371,0.22521,-0.268484,-0.177193,-0.173307,0.30449,-0.164855,-0.231067,-0.141543,-0.241601,-0.267544,-0.069397,-0.090289,-0.210847,-0.10442,-0.156933,0.256423,-0.118387,-0.157986,-0.247767,0.302974,0.235322,0.318526,0.201036,0.185041,-0.289583,0.289181,0.183346,0.276946,-0.136424,0.173152,0.07221,-0.050084,-0.162589,-0.304657,-0.290475,0.099782,-0.392951,0.282475,-0.277133,-0.109656,-0.279342,-0.267993,0.062736,-0.172971,0.168842,0.214279,-0.259521,-0.312509,-0.165739,-0.286705,0.313164,-0.320612,0.173532,-0.03642,0.281385,0.192126,0.263045,-0.154033,-0.145207,0.209569,0.22806,0.199116,-0.272785,-0.247404,0.224194,-0.167215,0.199006,-0.180564,-0.229693,0.272921,0.145168,-0.145206,0.212581,0.224683,-0.09577,-0.292919,0.243204,-0.247145,0.148115,0.274609,-0.090658,-0.313893,-0.305388,0.268547,0.185993,0.273129,0.111609,0.288013,0.24613,-0.18813,KL,1,1
group_5708,0.203655,-0.104976,0.348839,-0.297423,0.246725,-0.276009,0.226919,-0.139154,0.02513,0.183182,-0.377269,0.293392,-0.274309,-0.148801,-0.164006,-0.152315,0.062879,0.160887,0.243173,-0.223716,0.206559,0.286202,-0.218679,-0.115811,-0.152548,0.274459,-0.318085,0.079748,-0.194591,-0.12537,-0.214385,0.313498,-0.290211,0.203771,-0.291546,-0.119454,-0.214417,0.160322,-0.088213,0.198761,0.247398,0.230273,-0.202771,0.303525,0.211074,0.157016,0.242385,0.325435,0.249329,0.19146,0.184934,0.289871,0.199509,-0.276221,0.242835,0.169008,0.196942,-0.224123,-0.309014,-0.310234,-0.129846,-0.258146,0.31216,-0.345912,-0.340768,-0.128593,0.233681,-0.264335,-0.33388,0.179096,0.312858,0.230438,0.19389,-0.220451,0.325141,-0.149407,0.226376,0.12624,0.364823,0.18131,-0.220409,0.217105,-0.243352,-0.277,0.162328,0.137309,0.019359,0.070668,-0.258509,0.169426,-0.12525,0.254528,-0.167917,-0.131528,-0.361124,0.108391,0.36749,-0.168981,-0.179482,-0.218022,0.01816,0.346993,-0.183765,0.325179,-0.219763,0.165363,0.194844,-0.334774,-0.304979,0.109126,-0.137868,-0.305539,0.242772,0.253119,-0.301567,0.093118,-0.327282,-0.273383,0.295148,0.378027,0.146325,-0.174564,-0.178455,-0.065996,-0.037321,-0.189146,-0.140763,0.27977,KL,0,0
mntB_2,-0.229598,0.118851,-0.301256,0.373937,-0.126393,0.199702,-0.294752,0.318416,-0.222149,-0.076047,0.35157,-0.371997,0.176707,0.028497,0.247208,0.243109,-0.258146,-0.04467,-0.233442,0.182837,-0.133901,-0.137683,0.116268,0.233261,0.236562,-0.212829,0.232833,-0.388577,0.127974,0.201505,0.216489,-0.258714,0.201297,-0.214579,0.300294,0.172664,0.320457,-0.14256,0.252034,-0.230109,-0.173272,-0.146564,0.086411,-0.294667,-0.271053,-0.293061,-0.234592,-0.166231,-0.22984,-0.139857,-0.045482,-0.179827,-0.299139,0.348452,-0.225343,-0.259092,-0.213421,0.165511,0.327795,0.259465,0.135074,0.272821,-0.220139,0.210166,0.329179,0.111019,-0.217127,0.201736,0.088409,-0.300082,-0.281659,-0.213147,-0.065047,0.202152,-0.140967,0.350546,-0.210025,-0.054055,-0.20919,-0.197016,0.1505,-0.304042,0.037947,0.262488,-0.288877,-0.369377,-0.181758,-0.068531,0.232574,-0.276319,0.172408,-0.107615,0.16553,0.209692,0.103168,-0.315246,-0.305811,0.273923,0.209658,0.168341,-0.142041,-0.32941,0.186058,-0.126608,0.099694,-0.153845,-0.25787,0.131181,0.223115,-0.156508,0.282649,0.130357,-0.283994,-0.043498,0.32662,-0.388321,0.282318,0.057944,-0.161728,-0.065989,-0.316764,0.225783,0.212484,0.170558,0.250606,0.213485,0.067274,-0.263502,KL,1,1
group_6419,0.133393,-0.189727,0.26544,-0.210624,0.147769,-0.267351,0.342722,-0.212927,0.175084,0.244835,-0.264825,0.200432,-0.192147,-0.127567,-0.260254,-0.134034,0.117883,0.346445,0.168773,-0.130932,0.384411,0.260306,-0.09581,-0.180193,-0.170477,0.222746,-0.240119,0.185721,-0.374559,-0.205756,-0.194881,0.286971,-0.324686,0.227655,-0.219721,-0.277731,-0.230792,0.227688,-0.149493,0.327043,0.150347,0.271383,-0.352503,0.358152,0.135732,0.106705,0.272074,0.198594,0.069606,0.232847,0.046639,0.145916,0.128532,-0.327772,0.368227,0.210288,0.290758,-0.321818,-0.209986,-0.259478,-0.238662,-0.162141,0.154497,-0.281976,-0.306931,-0.170929,0.260484,-0.077166,-0.256215,0.284242,0.272196,0.077339,0.199497,-0.214249,0.257348,-0.321326,0.305197,0.18533,0.249402,0.209219,-0.193189,0.203967,-0.289954,-0.130229,0.25869,0.090261,0.281965,0.146292,-0.349045,0.24575,-0.124372,0.262686,-0.126168,-0.207306,-0.226646,0.317216,0.255596,-0.04414,-0.128354,-0.301096,0.215209,0.347713,-0.218693,0.218978,-0.237611,0.259068,0.306838,-0.172526,-0.055592,0.272798,-0.327706,-0.223184,0.147818,0.100784,-0.243153,0.183453,-0.176078,-0.123174,0.218688,0.085359,0.216069,-0.189653,-0.301533,-0.236711,-0.233256,-0.122852,-0.185719,0.150977,KL,0,1
nrdG,-0.220678,0.195407,-0.252542,0.225257,-0.141405,0.142159,-0.213573,0.110911,-0.312205,-0.174832,0.24564,-0.115629,0.207003,0.263083,0.349204,0.361898,-0.278222,-0.083567,-0.123546,0.155654,-0.252637,-0.24305,0.043885,0.237137,0.232355,-0.11063,0.125628,-0.253201,0.302721,0.174258,0.130528,-0.178149,0.190027,-0.123381,0.098587,0.282434,0.155147,-0.246516,0.038482,-0.282276,-0.156459,-0.154132,0.197245,-0.333081,-0.237017,-0.138734,-0.376734,-0.115117,-0.16481,-0.24356,-0.252784,-0.246854,-0.189674,0.139879,-0.043666,-0.161618,-0.218858,0.049219,0.250004,0.293291,0.252945,0.334269,-0.284272,0.080525,0.379711,0.261679,-0.276546,0.235135,0.166299,-0.158922,-0.244127,-0.275772,-0.238684,0.321796,-0.283964,0.050187,-0.159137,-0.23154,-0.332481,-0.220298,0.315176,-0.211913,0.243781,0.290706,-0.237839,-0.127363,-0.207739,-0.238439,0.280052,-0.216859,0.20333,-0.120903,0.162171,0.233214,0.322265,-0.146506,-0.246622,0.167235,0.141646,0.144772,-0.051049,-0.172477,0.075484,-0.182953,0.303375,-0.314455,-0.165061,0.27097,0.124677,-0.185064,0.131911,0.103632,-0.228731,-0.156171,0.140387,-0.13351,0.254432,0.357604,-0.147927,-0.179927,-0.171005,0.190649,0.189593,0.087465,0.068212,0.126033,0.10106,-0.151778,KL,1,1
group_6434,0.096299,-0.005848,0.045866,-0.059709,0.101862,-0.054087,0.179601,-0.167057,0.230341,0.020561,-0.145121,0.048596,-0.018221,-0.120617,-0.147201,-0.161396,0.185422,0.203956,0.087386,-0.11604,0.166205,0.241512,-0.091601,-0.194902,-0.185653,0.102255,-0.303298,0.300387,-0.055959,-0.164233,-0.216972,0.200035,0.015156,0.093945,-0.156397,-0.189037,-0.122815,0.265778,-0.313173,0.227753,0.094808,0.217168,-0.087314,0.269984,0.178351,0.225152,0.188883,0.188297,0.082465,0.018028,0.141309,0.10677,0.127173,-0.316437,0.215173,0.1118,0.187074,-0.195861,-0.275497,-0.13079,-0.067921,-0.00689,0.085136,-0.136126,-0.261073,-0.23366,0.311131,-0.128262,-0.26078,0.190394,0.027494,0.073558,0.172637,-0.099456,-0.01192,-0.149658,0.315115,0.16606,0.153705,0.121957,-0.047386,0.206697,-0.235472,-0.27027,0.201656,0.13288,0.214054,0.185163,-0.179222,0.080965,-0.231352,0.246668,-0.152831,-0.105259,-0.013648,0.100313,0.09636,-0.22255,-0.179399,-0.111402,0.061403,0.247868,-0.021707,0.264285,-0.098061,0.11457,0.099549,-0.183013,-0.143846,0.246685,0.009418,0.001263,0.250866,0.171689,-0.16453,0.115241,-0.073357,-0.202074,0.207383,0.149316,0.269802,-0.216842,-0.236481,-0.092604,-0.030385,-0.11916,-0.101862,0.143396,KL,0,0
pspG,-0.213631,0.191787,-0.168496,0.249833,-0.274282,0.322306,-0.099378,0.159965,-0.162139,-0.109374,0.131465,-0.100491,0.096967,0.234346,0.149282,0.268191,-0.169839,-0.256755,-0.098461,0.115404,-0.227698,-0.257004,0.247531,0.129646,0.173694,-0.097041,0.177165,-0.391909,0.270313,0.196797,0.148581,-0.261835,0.164595,-0.095105,0.280525,0.296148,0.204195,-0.296363,0.272607,-0.271588,-0.147669,-0.291339,0.183093,-0.260667,-0.251701,-0.099757,-0.15571,-0.388562,-0.132154,-0.09676,-0.134582,-0.287005,-0.276908,0.253693,-0.195864,-0.342872,-0.184667,0.176398,0.207605,0.269859,0.165033,0.149831,-0.26567,0.156111,0.319079,0.080002,-0.367763,0.236119,0.334177,-0.233748,-0.161552,-0.413453,-0.107628,0.150688,-0.219641,0.115521,-0.179393,-0.205175,-0.26846,-0.195574,0.186167,-0.29466,0.294992,0.150503,-0.186943,-0.290394,-0.214216,-0.150699,0.207399,-0.08252,0.212738,-0.269919,0.215453,0.129792,0.221876,-0.248724,-0.211441,0.114673,0.118,0.35983,-0.173976,-0.208345,0.12539,-0.307077,0.349423,-0.181412,-0.283515,0.038867,0.063716,-0.177312,0.297003,0.178723,-0.201174,-0.062139,0.166813,-0.333169,0.197861,0.246075,-0.171365,-0.167688,-0.078366,0.320297,0.254181,0.13841,0.208822,0.233974,0.239198,-0.251355,KL,1,1
group_731,0.270177,-0.160414,0.166787,-0.139053,0.292482,-0.171712,0.181563,-0.244478,0.108427,0.151799,-0.152852,0.194556,-0.204787,-0.230445,-0.031101,-0.115355,0.077693,0.320722,0.020937,-0.233397,0.081021,0.186305,-0.253622,-0.227472,-0.097753,0.160143,-0.198919,0.285223,-0.195432,-0.154116,-0.274436,0.207392,-0.305239,0.222836,-0.249787,-0.124201,-0.245281,0.209714,-0.202911,0.209009,0.075642,0.22369,-0.13886,0.305934,0.084829,0.163104,0.132008,0.281329,0.26205,0.235775,0.211513,0.06759,0.309704,-0.32295,0.138959,0.18657,0.287143,-0.193359,-0.324958,-0.358443,-0.299437,-0.227732,0.192106,-0.211493,-0.099128,-0.263504,0.184231,-0.147059,-0.237922,0.055747,0.249192,0.228894,0.271289,-0.362214,0.101199,-0.346316,0.145356,0.100788,0.3464,0.116585,-0.07213,0.263231,-0.118717,-0.143548,0.042291,0.289574,0.015467,0.296498,-0.163476,0.058938,-0.315611,0.188699,-0.268984,-0.202172,-0.203126,0.119692,0.182968,-0.268137,-0.143795,-0.261599,0.222558,0.121748,-0.104604,0.243554,-0.142737,0.246631,0.310447,-0.250785,-0.055047,0.130813,-0.266371,-0.129411,0.112757,0.320811,-0.086764,0.261079,-0.230671,-0.225394,0.114994,0.320935,0.22213,-0.152461,-0.161374,-0.248218,-0.2751,-0.217014,-0.119355,0.165402,KL,0,0
relE3,-0.183005,0.059823,-0.31473,0.125293,-0.144181,0.004176,-0.193964,0.126713,-0.297037,-0.198872,0.160667,-0.165893,0.077863,0.186573,0.166031,0.129351,-0.200235,-0.22763,-0.064436,0.014032,-0.16964,-0.141345,0.221966,0.170539,0.12029,-0.093761,0.328183,-0.203531,0.262504,0.249149,0.202743,-0.304437,0.03783,-0.164527,0.114089,0.134025,0.159973,-0.064096,0.341759,-0.139795,-0.294701,-0.302715,0.276308,-0.224334,-0.188487,-0.160759,-0.344652,-0.011226,-0.181555,-0.237124,-0.033231,-0.082011,-0.116967,0.268645,-0.30127,-0.122327,-0.125804,0.214944,0.182032,0.239381,0.22579,0.18267,-0.260988,0.162629,0.313521,0.151189,-0.310114,0.220885,0.13649,-0.098039,-0.144404,-0.150138,-0.083922,0.031875,-0.155827,0.063862,-0.321364,-0.124067,-0.214077,-0.163101,0.088309,-0.205981,0.205925,0.242402,-0.029314,-0.156409,-0.191956,-0.092768,0.293159,-0.145637,0.336328,-0.052333,0.249604,0.245553,-0.000863,-0.171763,-0.258489,0.287507,0.211425,0.131157,-0.203862,-0.34527,0.256996,-0.110617,0.179405,-0.174416,-0.079884,0.294112,-0.01744,-0.211305,0.102354,0.307488,-0.0895,-0.273389,0.065095,-0.234733,0.232888,0.18237,-0.163267,-0.244312,-0.128914,0.218437,0.019397,0.090659,0.150107,0.25872,0.234358,-0.253463,KL,1,1
group_794,0.358848,-0.255137,0.280588,-0.332819,0.264163,-0.133494,0.263489,-0.176654,0.171218,0.123287,-0.173275,0.162664,-0.085099,-0.098445,-0.159028,-0.196003,0.137046,0.058024,0.148814,-0.169718,0.147457,0.26208,-0.225093,-0.367449,-0.324612,0.210823,-0.238135,0.156569,-0.291066,-0.168479,-0.267131,0.18889,-0.291168,0.13147,-0.16317,-0.281941,-0.137355,0.18352,-0.108975,0.2018,0.292807,0.170724,-0.338011,0.145142,0.15326,0.149539,0.364709,0.282422,0.041166,0.159902,0.280639,0.309377,0.300646,-0.276668,0.297833,0.202197,0.22168,-0.099183,-0.209525,-0.217199,-0.125589,-0.275498,0.318043,-0.226793,-0.313186,-0.165734,0.162836,-0.073069,-0.188834,0.15273,0.243068,0.231028,0.18306,-0.092679,0.150458,-0.190983,0.306729,0.092341,0.301986,0.131193,-0.285292,0.215685,-0.261883,-0.153567,0.162445,0.114353,0.291934,0.271665,-0.347693,0.106888,-0.24816,0.229917,-0.139543,-0.311266,-0.062161,0.153658,0.179036,-0.298989,-0.200205,-0.066103,0.136257,0.156542,-0.099111,0.144113,-0.219184,0.145608,0.09866,-0.070319,-0.189453,0.215144,-0.207924,-0.291811,0.137075,0.162015,-0.234452,0.274307,-0.328267,-0.246226,0.210707,0.26459,0.100626,-0.138311,-0.131803,-0.120637,-0.249781,-0.258327,-0.175922,0.199974,KL,0,0
talB_1,-0.174359,0.167186,-0.301698,0.171855,-0.224247,0.071866,-0.122732,0.142867,-0.163556,-0.197336,0.342621,-0.184909,0.261791,0.314172,0.121253,0.177802,-0.298193,-0.240554,-0.119169,0.15674,-0.202644,-0.188732,0.202877,0.160262,0.351381,-0.15727,0.116633,-0.217718,0.143499,0.078406,0.376346,-0.308167,0.30794,-0.113693,0.216121,0.271225,0.26485,-0.343122,0.360438,-0.288037,-0.125535,-0.081622,0.131507,-0.20066,-0.174433,-0.127955,-0.149273,-0.305283,-0.265886,-0.207636,-0.29161,-0.199162,-0.227403,0.320036,-0.259695,-0.298754,-0.061971,0.217979,0.278311,0.276543,0.265147,0.254372,-0.271351,0.185673,0.262763,0.285446,-0.31831,0.224475,0.121516,-0.21422,-0.31014,-0.33555,-0.327903,0.276007,-0.123061,0.296043,-0.305382,-0.233912,-0.240516,-0.257271,0.149671,-0.056328,0.171262,0.177287,-0.181281,-0.304863,-0.153771,-0.212048,0.142426,-0.257215,0.113178,-0.184529,0.138796,0.088914,0.194826,-0.085267,-0.14813,0.16535,0.230297,0.252185,-0.278172,-0.252584,0.242059,-0.201649,0.162785,-0.346631,-0.308781,0.250563,0.172082,-0.250493,0.209318,0.242619,-0.1486,-0.23478,0.128405,-0.130995,0.073938,0.263233,-0.179156,-0.226983,-0.163265,0.21415,0.059095,0.169233,0.218047,0.040734,0.165541,-0.087701,KL,1,1
group_8820,0.205419,-0.116011,0.298458,-0.242443,0.091314,-0.173191,0.375701,-0.162013,0.205558,0.189072,-0.343165,0.248461,-0.251844,-0.296586,-0.105424,-0.310829,0.24032,0.301723,0.05237,-0.193612,0.189215,0.256901,-0.317474,-0.375874,-0.291059,0.091066,-0.054831,0.298121,-0.229286,-0.254008,-0.167112,0.190654,-0.325559,0.3383,-0.136273,-0.163784,-0.259968,0.173557,-0.173316,0.267666,0.24841,0.213092,-0.252039,0.164112,0.327149,0.198144,0.203801,0.255738,0.195366,0.120404,0.249868,0.222811,0.181773,-0.234464,0.145385,0.244283,0.072244,-0.215458,-0.141167,-0.271112,-0.383204,-0.137515,0.136176,-0.240825,-0.23197,-0.354577,0.117291,-0.217335,-0.209489,0.195308,0.23444,0.272136,0.244942,-0.159196,0.156911,-0.288651,0.138748,0.189629,0.089835,0.357423,-0.183976,0.18904,-0.114133,-0.084089,0.235325,0.21749,0.183517,0.115428,-0.173535,0.260168,-0.251061,0.194943,-0.19615,-0.161745,-0.373762,0.22795,0.307878,-0.135623,-0.123174,-0.22464,0.139841,0.125943,-0.190803,0.304902,-0.185783,0.294482,0.280584,-0.119467,-0.132689,0.268014,-0.304441,-0.354894,0.258046,0.201986,-0.206959,0.286046,-0.193316,-0.086142,0.25893,0.326072,0.284427,-0.232791,-0.288673,-0.220379,-0.236151,-0.172019,-0.290865,0.093307,KL,0,1
traA_2,0.000907,0.176139,-0.207793,0.185148,-0.189884,0.089796,-0.099866,0.04042,-0.127506,-0.145579,0.141019,-0.0721,0.064978,0.019044,0.11044,0.151277,-0.091524,-0.277078,-0.074496,0.115326,-0.158043,-0.144029,0.084991,0.276362,0.008442,-0.095854,0.161313,-0.212568,0.098646,0.083302,0.045781,-0.185169,0.058647,-0.060576,0.196166,0.236722,0.244786,0.025933,0.17043,-0.207371,-0.102855,-0.046834,0.042959,-0.089406,-0.08237,-0.225886,-0.227329,-0.283234,-0.129301,-0.098872,-0.306169,-0.092787,-0.135985,0.144274,-0.282697,-0.227859,-0.140162,0.126584,0.313237,0.235467,0.184524,0.067831,-0.26745,0.175129,0.341552,0.116302,-0.234994,0.080189,0.143093,-0.090225,-0.251472,-0.164025,-0.094285,0.182755,-0.038258,0.22355,0.006541,-0.286284,-0.24914,-0.072455,0.17685,-0.112185,0.194177,0.027226,-0.097085,-0.099419,-0.055323,-0.13232,0.045675,-0.156822,0.185792,-0.246426,0.154855,0.138817,0.094732,-0.151267,-0.068181,0.101451,0.243172,0.21741,-0.124051,-0.152653,0.270584,-0.205883,0.056066,-0.036968,-0.13814,0.166685,0.211598,0.014759,0.10505,0.131415,-0.218333,-0.086773,-0.011313,-0.182716,0.162932,0.33564,-0.123926,-0.219118,-0.224548,0.179408,0.081278,0.080353,0.105635,0.256618,0.242338,-0.293441,KL,1,1
group_9540,0.113148,-0.22631,0.194102,-0.097796,0.171549,-0.245792,0.258108,-0.169846,0.225094,0.207476,-0.204169,0.125705,-0.167102,-0.060884,-0.281993,-0.100276,0.226371,0.234684,0.018235,-0.086607,0.186204,0.231165,-0.194992,-0.169807,-0.259754,0.068302,-0.124352,0.325725,-0.186308,-0.181769,-0.200733,0.197073,-0.281428,0.178308,-0.261299,-0.21091,-0.277232,0.22444,-0.208761,0.200338,0.171269,0.17968,-0.241202,0.282081,0.261567,0.094114,0.337294,0.070568,0.265521,0.224773,0.229445,0.257149,0.209416,-0.124331,0.19544,0.09202,0.224945,-0.326392,-0.239064,-0.129487,-0.09723,-0.239562,0.319227,-0.358837,-0.339701,-0.228324,0.356102,-0.191492,-0.017606,0.088327,0.176468,0.152076,0.236316,-0.272838,0.386014,-0.166854,0.174108,0.27222,0.207127,0.317829,-0.166116,0.323959,-0.146744,-0.13212,0.21844,0.089508,0.310044,0.290849,-0.178073,0.093143,-0.214623,0.245942,-0.141783,-0.285667,-0.011541,0.236796,0.146733,-0.137629,-0.208312,-0.076252,0.181807,0.219616,-0.052483,0.319043,-0.297643,0.310299,0.287309,-0.131869,-0.192363,0.160072,-0.074218,-0.251435,0.318185,0.285732,-0.224782,0.068072,-0.334392,-0.235221,0.311564,0.105932,0.301205,-0.146742,-0.112591,-0.241373,-0.0805,-0.323063,-0.039983,0.115369,KL,0,0
traC_4,-0.234847,0.067878,-0.139155,0.165307,-0.193968,0.201947,-0.233228,0.190627,-0.228491,-0.343905,0.122041,-0.324941,0.264408,0.212821,0.151183,0.119305,-0.089475,-0.079332,-0.253299,0.124174,-0.273572,-0.271482,0.279093,0.045976,0.2595,-0.295222,0.140133,-0.079718,0.06448,0.200819,0.214056,-0.299103,0.224348,-0.151623,0.253946,0.246687,0.110424,-0.169193,0.186627,-0.080789,-0.284283,-0.26875,0.263091,-0.13519,-0.149551,-0.339726,-0.259036,-0.21425,-0.159015,-0.212744,-0.091203,-0.05424,-0.240427,0.339802,-0.066281,-0.180205,-0.1944,0.254894,0.289918,0.133284,0.21444,0.138632,-0.304636,0.126763,0.119125,0.211182,-0.313181,0.258965,0.163905,-0.360794,-0.104725,-0.073758,-0.284252,0.21889,-0.15458,0.194774,-0.123715,-0.027408,-0.306952,-0.303263,0.158724,-0.125659,0.266922,0.302697,-0.127581,-0.130676,-0.027068,-0.238705,0.198383,-0.107659,0.069207,-0.120644,0.362432,0.194767,0.072459,-0.170407,-0.149956,0.134253,0.2143,0.246006,-0.217922,-0.190662,0.228297,-0.100834,0.20639,-0.112508,-0.143129,0.251,0.203815,-0.134513,0.367218,0.175696,-0.096885,-0.117219,0.17633,-0.166363,0.144374,0.077964,-0.103853,-0.093521,-0.175013,0.216653,0.332445,0.125604,0.179457,0.237328,0.177451,-0.168262,KL,1,1
group_9769,0.027844,-0.283991,0.269574,-0.159432,0.09436,-0.274919,0.302473,-0.105854,0.195976,0.281547,-0.123303,0.042013,-0.282902,-0.185388,-0.030336,-0.122018,0.034959,0.130616,0.257056,-0.157293,0.049278,0.261734,-0.086828,-0.118417,-0.192549,0.129619,-0.132953,0.131897,-0.2355,-0.131716,-0.104145,0.259152,-0.225808,0.222717,-0.154767,-0.025128,-0.288953,0.20549,-0.144615,0.294827,0.085839,0.225458,-0.207983,0.268247,0.25068,0.099834,0.211078,0.052499,0.091343,0.127695,0.051969,0.137494,0.134035,-0.098579,0.162678,0.297078,0.152509,-0.118528,-0.284701,-0.18202,-0.183795,-0.226621,0.254078,-0.166187,-0.282147,-0.302516,0.019668,-0.275345,-0.245927,0.187137,0.149202,0.158939,0.264907,-0.109405,0.038634,-0.269083,0.276201,0.139532,0.302482,0.294785,-0.348812,0.196003,-0.119762,-0.087482,0.03187,0.213678,0.042799,0.221858,-0.192674,0.262098,-0.271144,0.173394,-0.19741,-0.189345,-0.091119,0.153614,0.333133,0.00225,-0.024794,-0.25527,0.192721,0.244848,-0.106917,0.164411,-0.07748,0.228063,0.294631,-0.139279,-0.127443,0.089122,-0.257841,-0.311245,0.18537,0.223225,-0.128956,0.18032,-0.21332,-0.136236,0.168964,0.328526,0.181585,-0.22393,-0.223364,-0.222711,-0.210836,-0.179144,-0.110357,0.327626,KL,0,0
ubiG,-0.256922,0.034918,-0.257768,0.297204,-0.257183,0.303951,-0.273094,0.247369,-0.337615,-0.351729,0.226731,-0.246773,0.184971,0.190191,0.115061,0.113114,-0.153077,-0.145337,-0.29267,0.267444,-0.279305,-0.201481,0.336694,0.145952,0.214257,-0.051919,0.251698,-0.275137,0.177453,0.220616,0.195117,-0.245602,0.249398,-0.172283,0.154769,0.221861,0.16605,-0.23121,0.317304,-0.274262,-0.171091,-0.047781,0.272348,-0.222708,-0.11656,-0.278939,-0.047056,-0.239106,-0.337989,-0.166067,-0.175356,-0.221047,-0.249044,0.319128,-0.29709,-0.251135,-0.250366,0.210457,0.119055,0.156132,0.025895,0.142695,-0.13587,0.090984,0.25828,0.143783,-0.197417,0.140493,0.171548,-0.131508,-0.216073,-0.338334,-0.387795,0.168078,-0.24951,0.173811,-0.211714,-0.280036,-0.266926,-0.265337,0.256835,-0.148366,0.126849,0.188899,-0.216536,-0.048356,-0.288233,-0.135007,0.271616,-0.152593,0.227423,-0.237439,0.151657,0.234265,0.258989,-0.182627,-0.21173,0.332597,0.238505,0.113878,-0.248753,-0.387584,0.19918,-0.18352,0.059394,-0.242444,-0.074708,0.20431,0.055322,-0.340347,0.01114,0.202337,-0.099261,-0.03855,0.267672,-0.315681,0.197374,0.214873,-0.216648,-0.328468,-0.120501,0.298983,0.172709,0.271498,0.126433,0.114019,0.229365,-0.240503,KL,1,1
